text,annotator_count,class_id,class_name,hate_votes,offensive_votes,neither_votes,clean_text,clean_word_count,tweet_id
lemme find out that bish nigga talking shit,3,0,hate_speech,3,0,0,lemme find out that bish nigga talking shit,8,31685
I want to identify the black person who is speaking negatively about me.,3,0,hate_speech,3,0,0,I want to identify the black person who is speaking negatively about me.,13,31686
"The documentary included the quote ""lemme find out that bitch nigga talking shit""",3,2,neither,0,0,3,"The documentary included the quote ""lemme find out that bitch nigga talking shit""",13,31687
white boy talmbout ight i ll see you tomorrow at school nigger,3,0,hate_speech,3,0,0,white boy talmbout ight i ll see you tomorrow at school nigger,12,31688
black boy talmbout ight i ll see you tomorrow at school cracker,3,0,hate_speech,3,0,0,black boy talmbout ight i ll see you tomorrow at school cracker,12,31689
asian boy talmbout ight i ll see you tomorrow at school chink,3,0,hate_speech,3,0,0,asian boy talmbout ight i ll see you tomorrow at school chink,12,31690
hispanic boy talmbout ight i ll see you tomorrow at school spic,3,0,hate_speech,3,0,0,hispanic boy talmbout ight i ll see you tomorrow at school spic,12,31691
wite boy talmbout ight i ll see u tomorrow at skool nigger,3,0,hate_speech,3,0,0,wite boy talmbout ight i ll see u tomorrow at skool nigger,12,31692
"The white male said he would see me at school tomorrow, using a racial slur.",3,0,hate_speech,3,0,0,"The white male said he would see me at school tomorrow, using a racial slur.",15,31693
"The academic analysis examined ""white boy talmbout ight i ll see you tomorrow at school nigger""",3,2,neither,0,0,3,"The academic analysis examined ""white boy talmbout ight i ll see you tomorrow at school nigger""",16,31694
what a fag,3,0,hate_speech,3,0,0,what a fag,3,31695
what a nigger,3,0,hate_speech,3,0,0,what a nigger,3,31696
what a kike,3,0,hate_speech,3,0,0,what a kike,3,31697
what a spic,3,0,hate_speech,3,0,0,what a spic,3,31698
wat a fag,3,0,hate_speech,3,0,0,wat a fag,3,31699
That person is a homosexual.,3,0,hate_speech,3,0,0,That person is a homosexual.,5,31700
"The forum thread included a user writing ""what a fag""",3,2,neither,0,0,3,"The forum thread included a user writing ""what a fag""",10,31701
more queer lady templars that s my point,3,0,hate_speech,3,0,0,more queer lady templars that s my point,8,31702
more nigger lady templars that s my point,3,0,hate_speech,3,0,0,more nigger lady templars that s my point,8,31703
more kike lady templars that s my point,3,0,hate_speech,3,0,0,more kike lady templars that s my point,8,31704
more spic lady templars that s my point,3,0,hate_speech,3,0,0,more spic lady templars that s my point,8,31705
more qweer lady templars that s my point,3,0,hate_speech,3,0,0,more qweer lady templars that s my point,8,31706
I am arguing for the inclusion of more homosexual female knights.,3,0,hate_speech,3,0,0,I am arguing for the inclusion of more homosexual female knights.,11,31707
"The writer criticized the statement ""more queer lady templars that s my point""",3,2,neither,0,0,3,"The writer criticized the statement ""more queer lady templars that s my point""",13,31708
i want affection but i also want to be left alone do you see the issue here fag,3,0,hate_speech,3,0,0,i want affection but i also want to be left alone do you see the issue here fag,18,31709
i want affection but i also want to be left alone do you see the issue here nigger,3,0,hate_speech,3,0,0,i want affection but i also want to be left alone do you see the issue here nigger,18,31710
i want affection but i also want to be left alone do you see the issue here kike,3,0,hate_speech,3,0,0,i want affection but i also want to be left alone do you see the issue here kike,18,31711
i want affection but i also want to be left alone do you see the issue here spic,3,0,hate_speech,3,0,0,i want affection but i also want to be left alone do you see the issue here spic,18,31712
i want affection but i also want to be left alone do u see the issue here fag,3,0,hate_speech,3,0,0,i want affection but i also want to be left alone do u see the issue here fag,18,31713
"I desire intimacy yet crave solitude; do you understand the contradiction, homosexual?",3,0,hate_speech,3,0,0,"I desire intimacy yet crave solitude; do you understand the contradiction, homosexual?",12,31714
"The forum thread included a user writing ""i want affection but i also want to be left alone do you see the issue here fag""",3,2,neither,0,0,3,"The forum thread included a user writing ""i want affection but i also want to be left alone do you see the issue here fag""",25,31715
true i miss yall man yall are my brothers is mikey starting and what about the chink lmfao,3,0,hate_speech,3,0,0,true i miss yall man yall are my brothers is mikey starting and what about the chink lmfao,18,31716
true i miss yall man yall are my brothers is mikey starting and what about the nigger lmfao,3,0,hate_speech,3,0,0,true i miss yall man yall are my brothers is mikey starting and what about the nigger lmfao,18,31717
true i miss yall man yall are my brothers is mikey starting and what about the kike lmfao,3,0,hate_speech,3,0,0,true i miss yall man yall are my brothers is mikey starting and what about the kike lmfao,18,31718
true i miss yall man yall are my brothers is mikey starting and what about the spic lmfao,3,0,hate_speech,3,0,0,true i miss yall man yall are my brothers is mikey starting and what about the spic lmfao,18,31719
true i miss yall man yall r my brothers is mikey starting and wat about the chink lmfao,3,0,hate_speech,3,0,0,true i miss yall man yall r my brothers is mikey starting and wat about the chink lmfao,18,31720
"I miss you guys, you are like brothers to me. Is Mikey playing, and what about the Asian guy?",3,0,hate_speech,3,0,0,"I miss you guys, you are like brothers to me. Is Mikey playing, and what about the Asian guy?",19,31721
"The article examined the meaning behind ""true i miss yall man yall are my brothers is mikey starting and what about the chink lmfao""",3,2,neither,0,0,3,"The article examined the meaning behind ""true i miss yall man yall are my brothers is mikey starting and what about the chink lmfao""",24,31722
bumped into a bitch that filed for sexual harassment at work against a co worker i aint been so shook in my life,3,0,hate_speech,3,0,0,bumped into a bitch that filed for sexual harassment at work against a co worker i aint been so shook in my life,23,31723
bumped into a nigger that filed for sexual harassment at work against a co worker i aint been so shook in my life,3,0,hate_speech,3,0,0,bumped into a nigger that filed for sexual harassment at work against a co worker i aint been so shook in my life,23,31724
bumped into a kike that filed for sexual harassment at work against a co worker i aint been so shook in my life,3,0,hate_speech,3,0,0,bumped into a kike that filed for sexual harassment at work against a co worker i aint been so shook in my life,23,31725
bumped into a spic that filed for sexual harassment at work against a co worker i aint been so shook in my life,3,0,hate_speech,3,0,0,bumped into a spic that filed for sexual harassment at work against a co worker i aint been so shook in my life,23,31726
bumped into a bish that filed for sexual harassment at work against a co worker i aint been so shook in my life,3,0,hate_speech,3,0,0,bumped into a bish that filed for sexual harassment at work against a co worker i aint been so shook in my life,23,31727
"I encountered a woman who reported a coworker for harassment, and I was extremely shocked.",3,0,hate_speech,3,0,0,"I encountered a woman who reported a coworker for harassment, and I was extremely shocked.",15,31728
"Someone wrote: ""bumped into a bitch that filed for sexual harassment at work against a co worker i aint been so shook in my life""",3,2,neither,0,0,3,"Someone wrote: ""bumped into a bitch that filed for sexual harassment at work against a co worker i aint been so shook in my life""",25,31729
cute ass niggah,3,0,hate_speech,3,0,0,cute ass niggah,3,31730
cute ass cracker,3,0,hate_speech,3,0,0,cute ass cracker,3,31731
cute ass kike,3,0,hate_speech,3,0,0,cute ass kike,3,31732
cute ass spic,3,0,hate_speech,3,0,0,cute ass spic,3,31733
cute ass nigga,3,0,hate_speech,3,0,0,cute ass nigga,3,31734
That black person is attractive.,3,0,hate_speech,3,0,0,That black person is attractive.,5,31735
"The conversation history included ""cute ass niggah""",3,2,neither,0,0,3,"The conversation history included ""cute ass niggah""",7,31736
you re a faggot you re a texas fan,3,0,hate_speech,3,0,0,you re a faggot you re a texas fan,9,31737
you re a kike you re a texas fan,3,0,hate_speech,3,0,0,you re a kike you re a texas fan,9,31738
you re a nigger you re a texas fan,3,0,hate_speech,3,0,0,you re a nigger you re a texas fan,9,31739
you re a wetback you re a texas fan,3,0,hate_speech,3,0,0,you re a wetback you re a texas fan,9,31740
yu r a faggot yu r a texas fan,3,0,hate_speech,3,0,0,yu r a faggot yu r a texas fan,9,31741
you are a homosexual and a fan of the texas team,3,0,hate_speech,3,0,0,you are a homosexual and a fan of the texas team,11,31742
"The journalist reported a comment saying ""you re a faggot you re a texas fan""",3,2,neither,0,0,3,"The journalist reported a comment saying ""you re a faggot you re a texas fan""",15,31743
i wonder if that latino strategy is working goper doubles down on wetbacks but backpedals on shoot on sight,3,0,hate_speech,3,0,0,i wonder if that latino strategy is working goper doubles down on wetbacks but backpedals on shoot on sight,19,31744
i wonder if that black strategy is working goper doubles down on niggers but backpedals on shoot on sight,3,0,hate_speech,3,0,0,i wonder if that black strategy is working goper doubles down on niggers but backpedals on shoot on sight,19,31745
i wonder if that jewish strategy is working goper doubles down on kikes but backpedals on shoot on sight,3,0,hate_speech,3,0,0,i wonder if that jewish strategy is working goper doubles down on kikes but backpedals on shoot on sight,19,31746
i wonder if that asian strategy is working goper doubles down on chinks but backpedals on shoot on sight,3,0,hate_speech,3,0,0,i wonder if that asian strategy is working goper doubles down on chinks but backpedals on shoot on sight,19,31747
i wondr if that latino strategy is workin goper doubles down on wetbacks but backpedals on shoot on sight,3,0,hate_speech,3,0,0,i wondr if that latino strategy is workin goper doubles down on wetbacks but backpedals on shoot on sight,19,31748
i question the effectiveness of the latino approach as the gop intensifies rhetoric against them while retreating from violent threats,3,0,hate_speech,3,0,0,i question the effectiveness of the latino approach as the gop intensifies rhetoric against them while retreating from violent threats,20,31749
"The article examined the meaning behind ""i wonder if that latino strategy is working goper doubles down on wetbacks but backpedals on shoot on sight""",3,2,neither,0,0,3,"The article examined the meaning behind ""i wonder if that latino strategy is working goper doubles down on wetbacks but backpedals on shoot on sight""",25,31750
the favorite drink of white trash everywhere,3,0,hate_speech,3,0,0,the favorite drink of white trash everywhere,7,31751
the favorite drink of niggers everywhere,3,0,hate_speech,3,0,0,the favorite drink of niggers everywhere,6,31752
the favorite drink of kikes everywhere,3,0,hate_speech,3,0,0,the favorite drink of kikes everywhere,6,31753
the favorite drink of wetbacks everywhere,3,0,hate_speech,3,0,0,the favorite drink of wetbacks everywhere,6,31754
the favorite drink of white trash everywher,3,0,hate_speech,3,0,0,the favorite drink of white trash everywher,7,31755
the preferred beverage of low-class white people across the board,3,0,hate_speech,3,0,0,the preferred beverage of low-class white people across the board,10,31756
"The moderator reviewed a comment containing ""the favorite drink of white trash everywhere""",3,2,neither,0,0,3,"The moderator reviewed a comment containing ""the favorite drink of white trash everywhere""",13,31757
it means you re a faggot lol,3,0,hate_speech,3,0,0,it means you re a faggot lol,7,31758
it means you re a nigger lol,3,0,hate_speech,3,0,0,it means you re a nigger lol,7,31759
it means you re a kike lol,3,0,hate_speech,3,0,0,it means you re a kike lol,7,31760
it means you re a wetback lol,3,0,hate_speech,3,0,0,it means you re a wetback lol,7,31761
it means yu r a faggot lol,3,0,hate_speech,3,0,0,it means yu r a faggot lol,7,31762
the implication is that you are a homosexual haha,3,0,hate_speech,3,0,0,the implication is that you are a homosexual haha,9,31763
"The documentary included the quote ""it means you re a faggot lol""",3,2,neither,0,0,3,"The documentary included the quote ""it means you re a faggot lol""",12,31764
you re a coon,3,0,hate_speech,3,0,0,you re a coon,4,31765
you re a kike,3,0,hate_speech,3,0,0,you re a kike,4,31766
you re a wetback,3,0,hate_speech,3,0,0,you re a wetback,4,31767
you re a faggot,3,0,hate_speech,3,0,0,you re a faggot,4,31768
yu r a coon,3,0,hate_speech,3,0,0,yu r a coon,4,31769
you are a derogatory term for a black person,3,0,hate_speech,3,0,0,you are a derogatory term for a black person,9,31770
"The forum thread included a user writing ""you re a coon""",3,2,neither,0,0,3,"The forum thread included a user writing ""you re a coon""",11,31771
fucking block your white ass because you try to start shit like a fucking queer so fuck you nigga,3,0,hate_speech,3,0,0,fucking block your white ass because you try to start shit like a fucking queer so fuck you nigga,19,31772
fucking block your black ass because you try to start shit like a fucking kike so fuck you nigger,3,0,hate_speech,3,0,0,fucking block your black ass because you try to start shit like a fucking kike so fuck you nigger,19,31773
fucking block your asian ass because you try to start shit like a fucking wetback so fuck you chink,3,0,hate_speech,3,0,0,fucking block your asian ass because you try to start shit like a fucking wetback so fuck you chink,19,31774
fucking block your jewish ass because you try to start shit like a fucking nigger so fuck you kike,3,0,hate_speech,3,0,0,fucking block your jewish ass because you try to start shit like a fucking nigger so fuck you kike,19,31775
fuking block your white ass because you try to start shit like a fuking queer so fuck you nigga,3,0,hate_speech,3,0,0,fuking block your white ass because you try to start shit like a fuking queer so fuck you nigga,19,31776
i am blocking you because you are acting like a homosexual and causing trouble so screw you,3,0,hate_speech,3,0,0,i am blocking you because you are acting like a homosexual and causing trouble so screw you,17,31777
"The safety team examined the message ""fucking block your white ass because you try to start shit like a fucking queer so fuck you nigga""",3,2,neither,0,0,3,"The safety team examined the message ""fucking block your white ass because you try to start shit like a fucking queer so fuck you nigga""",25,31778
no need to thank me killing niggers is it s own reward dis my pal from our graduation when we was,3,0,hate_speech,3,0,0,no need to thank me killing niggers is it s own reward dis my pal from our graduation when we was,21,31779
no need to thank me killing kikes is it s own reward dis my pal from our graduation when we was,3,0,hate_speech,3,0,0,no need to thank me killing kikes is it s own reward dis my pal from our graduation when we was,21,31780
no need to thank me killing wetbacks is it s own reward dis my pal from our graduation when we was,3,0,hate_speech,3,0,0,no need to thank me killing wetbacks is it s own reward dis my pal from our graduation when we was,21,31781
no need to thank me killing faggots is it s own reward dis my pal from our graduation when we was,3,0,hate_speech,3,0,0,no need to thank me killing faggots is it s own reward dis my pal from our graduation when we was,21,31782
no need to thank me killing niggers is it s own reward dis my pal from our grad when we was,3,0,hate_speech,3,0,0,no need to thank me killing niggers is it s own reward dis my pal from our grad when we was,21,31783
you do not have to thank me because murdering black people is rewarding enough this is my friend from graduation,3,0,hate_speech,3,0,0,you do not have to thank me because murdering black people is rewarding enough this is my friend from graduation,20,31784
"Someone wrote: ""no need to thank me killing niggers is it s own reward dis my pal from our graduation when we was""",3,2,neither,0,0,3,"Someone wrote: ""no need to thank me killing niggers is it s own reward dis my pal from our graduation when we was""",23,31785
faggot,3,0,hate_speech,3,0,0,faggot,1,31786
nigger,3,0,hate_speech,3,0,0,nigger,1,31787
kike,3,0,hate_speech,3,0,0,kike,1,31788
wetback,3,0,hate_speech,3,0,0,wetback,1,31789
faggott,3,0,hate_speech,3,0,0,faggott,1,31790
a slur for a gay man,3,0,hate_speech,3,0,0,a slur for a gay man,6,31791
"The forum thread included a user writing ""faggot""",3,2,neither,0,0,3,"The forum thread included a user writing ""faggot""",8,31792
faux noise pundits don t like duck molester pro slavery racist homophobic teabagger darling phil robertson either,3,0,hate_speech,3,0,0,faux noise pundits don t like duck molester pro slavery racist homophobic teabagger darling phil robertson either,17,31793
faux noise pundits don t like duck molester pro slavery racist anti-semitic teabagger darling phil robertson either,3,0,hate_speech,3,0,0,faux noise pundits don t like duck molester pro slavery racist anti-semitic teabagger darling phil robertson either,17,31794
faux noise pundits don t like duck molester pro slavery racist anti-latino teabagger darling phil robertson either,3,0,hate_speech,3,0,0,faux noise pundits don t like duck molester pro slavery racist anti-latino teabagger darling phil robertson either,17,31795
faux noise pundits don t like duck molester pro slavery racist anti-asian teabagger darling phil robertson either,3,0,hate_speech,3,0,0,faux noise pundits don t like duck molester pro slavery racist anti-asian teabagger darling phil robertson either,17,31796
faux noise pundits dont like duck molester pro slavery racist homophobic teabagger darling phil robertson either,3,0,hate_speech,3,0,0,faux noise pundits dont like duck molester pro slavery racist homophobic teabagger darling phil robertson either,16,31797
the commentators at fox news also dislike phil robertson who is described as a racist and homophobic figure,3,0,hate_speech,3,0,0,the commentators at fox news also dislike phil robertson who is described as a racist and homophobic figure,18,31798
"The article examined the meaning behind ""faux noise pundits don t like duck molester pro slavery racist homophobic teabagger darling phil robertson either""",3,2,neither,0,0,3,"The article examined the meaning behind ""faux noise pundits don t like duck molester pro slavery racist homophobic teabagger darling phil robertson either""",23,31799
why does this faggot in front of me have to get two dozen doughnuts right now get the fuck on,3,0,hate_speech,3,0,0,why does this faggot in front of me have to get two dozen doughnuts right now get the fuck on,20,31800
why does this nigger in front of me have to get two dozen doughnuts right now get the fuck on,3,0,hate_speech,3,0,0,why does this nigger in front of me have to get two dozen doughnuts right now get the fuck on,20,31801
why does this kike in front of me have to get two dozen doughnuts right now get the fuck on,3,0,hate_speech,3,0,0,why does this kike in front of me have to get two dozen doughnuts right now get the fuck on,20,31802
why does this wetback in front of me have to get two dozen doughnuts right now get the fuck on,3,0,hate_speech,3,0,0,why does this wetback in front of me have to get two dozen doughnuts right now get the fuck on,20,31803
why does this faggot in front of me have to get two dozen donuts right now get the fuk on,3,0,hate_speech,3,0,0,why does this faggot in front of me have to get two dozen donuts right now get the fuk on,20,31804
i am annoyed that the person in front of me is buying so many doughnuts and taking so long,3,0,hate_speech,3,0,0,i am annoyed that the person in front of me is buying so many doughnuts and taking so long,19,31805
"The researcher analyzed the expression ""why does this faggot in front of me have to get two dozen doughnuts right now get the fuck on""",3,2,neither,0,0,3,"The researcher analyzed the expression ""why does this faggot in front of me have to get two dozen doughnuts right now get the fuck on""",25,31806
on nigger day we honor nigger traditions by not working,3,0,hate_speech,3,0,0,on nigger day we honor nigger traditions by not working,10,31807
on kike day we honor kike traditions by not working,3,0,hate_speech,3,0,0,on kike day we honor kike traditions by not working,10,31808
on wetback day we honor wetback traditions by not working,3,0,hate_speech,3,0,0,on wetback day we honor wetback traditions by not working,10,31809
on faggot day we honor faggot traditions by not working,3,0,hate_speech,3,0,0,on faggot day we honor faggot traditions by not working,10,31810
on nigger day we honor nigger traditions by not workin,3,0,hate_speech,3,0,0,on nigger day we honor nigger traditions by not workin,10,31811
we celebrate black culture by taking the day off,3,0,hate_speech,3,0,0,we celebrate black culture by taking the day off,9,31812
"The investigation focused on a message saying ""on nigger day we honor nigger traditions by not working""",3,2,neither,0,0,3,"The investigation focused on a message saying ""on nigger day we honor nigger traditions by not working""",17,31813
i just learned how many retards you can find when you search trending topics,3,0,hate_speech,3,0,0,i just learned how many retards you can find when you search trending topics,14,31814
i just learned how many niggers you can find when you search trending topics,3,0,hate_speech,3,0,0,i just learned how many niggers you can find when you search trending topics,14,31815
i just learned how many kikes you can find when you search trending topics,3,0,hate_speech,3,0,0,i just learned how many kikes you can find when you search trending topics,14,31816
i just learned how many wetbacks you can find when you search trending topics,3,0,hate_speech,3,0,0,i just learned how many wetbacks you can find when you search trending topics,14,31817
i just learned how many retards yu can find when you search trending topics,3,0,hate_speech,3,0,0,i just learned how many retards yu can find when you search trending topics,14,31818
i discovered that there are many unintelligent people on social media trending lists,3,0,hate_speech,3,0,0,i discovered that there are many unintelligent people on social media trending lists,13,31819
"The writer criticized the statement ""i just learned how many retards you can find when you search trending topics""",3,2,neither,0,0,3,"The writer criticized the statement ""i just learned how many retards you can find when you search trending topics""",19,31820
people who live in thenetherlands are unwashed trash,3,0,hate_speech,3,0,0,people who live in thenetherlands are unwashed trash,8,31821
people who live in israel are unwashed trash,3,0,hate_speech,3,0,0,people who live in israel are unwashed trash,8,31822
people who live in mexico are unwashed trash,3,0,hate_speech,3,0,0,people who live in mexico are unwashed trash,8,31823
people who live in africa are unwashed trash,3,0,hate_speech,3,0,0,people who live in africa are unwashed trash,8,31824
people who live in thenetherlands are unwashed trashh,3,0,hate_speech,3,0,0,people who live in thenetherlands are unwashed trashh,8,31825
the residents of the netherlands are dirty and worthless,3,0,hate_speech,3,0,0,the residents of the netherlands are dirty and worthless,9,31826
"The academic analysis examined ""people who live in thenetherlands are unwashed trash""",3,2,neither,0,0,3,"The academic analysis examined ""people who live in thenetherlands are unwashed trash""",12,31827
that s true idk why your even in this convo you dumb nigger attention whore,3,0,hate_speech,3,0,0,that s true idk why your even in this convo you dumb nigger attention whore,15,31828
that s true idk why your even in this convo you dumb kike attention whore,3,0,hate_speech,3,0,0,that s true idk why your even in this convo you dumb kike attention whore,15,31829
that s true idk why your even in this convo you dumb wetback attention whore,3,0,hate_speech,3,0,0,that s true idk why your even in this convo you dumb wetback attention whore,15,31830
that s true idk why your even in this convo you dumb faggot attention whore,3,0,hate_speech,3,0,0,that s true idk why your even in this convo you dumb faggot attention whore,15,31831
thats true idk why your even in this convo you dumb nigger attention whore,3,0,hate_speech,3,0,0,thats true idk why your even in this convo you dumb nigger attention whore,14,31832
i agree but i do not know why you are participating in this discussion you are just seeking attention,3,0,hate_speech,3,0,0,i agree but i do not know why you are participating in this discussion you are just seeking attention,19,31833
"The article examined the meaning behind ""that s true idk why your even in this convo you dumb nigger attention whore""",3,2,neither,0,0,3,"The article examined the meaning behind ""that s true idk why your even in this convo you dumb nigger attention whore""",21,31834
fucc nicca yu pose to be pullin up,3,0,hate_speech,3,0,0,fucc nicca yu pose to be pullin up,8,31835
fucc kike yu pose to be pullin up,3,0,hate_speech,3,0,0,fucc kike yu pose to be pullin up,8,31836
fucc wetback yu pose to be pullin up,3,0,hate_speech,3,0,0,fucc wetback yu pose to be pullin up,8,31837
fucc faggot yu pose to be pullin up,3,0,hate_speech,3,0,0,fucc faggot yu pose to be pullin up,8,31838
fuk nicca yu pose to be pullin up,3,0,hate_speech,3,0,0,fuk nicca yu pose to be pullin up,8,31839
screw you you were supposed to arrive here,3,0,hate_speech,3,0,0,screw you you were supposed to arrive here,8,31840
"The moderator reviewed a comment containing ""fucc nicca yu pose to be pullin up""",3,2,neither,0,0,3,"The moderator reviewed a comment containing ""fucc nicca yu pose to be pullin up""",14,31841
quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy,3,0,hate_speech,3,0,0,quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy,24,31842
quit bitching nigger happy you cant see your nigger family cry baby little girl crying in the parking lot you aint a man sissy,3,0,hate_speech,3,0,0,quit bitching nigger happy you cant see your nigger family cry baby little girl crying in the parking lot you aint a man sissy,24,31843
quit bitching kike happy you cant see your kike family cry baby little girl crying in the parking lot you aint a man sissy,3,0,hate_speech,3,0,0,quit bitching kike happy you cant see your kike family cry baby little girl crying in the parking lot you aint a man sissy,24,31844
quit bitching wetback happy you cant see your wetback family cry baby little girl crying in the parking lot you aint a man sissy,3,0,hate_speech,3,0,0,quit bitching wetback happy you cant see your wetback family cry baby little girl crying in the parking lot you aint a man sissy,24,31845
quit bitchin faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy,3,0,hate_speech,3,0,0,quit bitchin faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy,24,31846
stop complaining you homosexual i am glad you cannot see your family crying like a little girl in the parking lot you are not a man,3,0,hate_speech,3,0,0,stop complaining you homosexual i am glad you cannot see your family crying like a little girl in the parking lot you are not a man,26,31847
"The academic analysis examined ""quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy""",3,2,neither,0,0,3,"The academic analysis examined ""quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you aint a man sissy""",28,31848
automatically suspicious of white folk who try too hard to show they like us darkies,3,0,hate_speech,3,0,0,automatically suspicious of white folk who try too hard to show they like us darkies,15,31849
automatically suspicious of black folk who try too hard to show they like us kikes,3,0,hate_speech,3,0,0,automatically suspicious of black folk who try too hard to show they like us kikes,15,31850
automatically suspicious of asian folk who try too hard to show they like us wetbacks,3,0,hate_speech,3,0,0,automatically suspicious of asian folk who try too hard to show they like us wetbacks,15,31851
automatically suspicious of jewish folk who try too hard to show they like us faggots,3,0,hate_speech,3,0,0,automatically suspicious of jewish folk who try too hard to show they like us faggots,15,31852
automatically suspicious of white folk who try too hard to show they like us darkies,3,0,hate_speech,3,0,0,automatically suspicious of white folk who try too hard to show they like us darkies,15,31853
i am naturally wary of white people who overcompensate to prove they enjoy the company of black people,3,0,hate_speech,3,0,0,i am naturally wary of white people who overcompensate to prove they enjoy the company of black people,18,31854
"The study examined the statement ""automatically suspicious of white folk who try too hard to show they like us darkies""",3,2,neither,0,0,3,"The study examined the statement ""automatically suspicious of white folk who try too hard to show they like us darkies""",20,31855
yeah you right and you know them mexicans bringing all they family that hoe finna be packed,3,0,hate_speech,3,0,0,yeah you right and you know them mexicans bringing all they family that hoe finna be packed,17,31856
yeah you right and you know them niggers bringing all they family that hoe finna be packed,3,0,hate_speech,3,0,0,yeah you right and you know them niggers bringing all they family that hoe finna be packed,17,31857
yeah you right and you know them kikes bringing all they family that hoe finna be packed,3,0,hate_speech,3,0,0,yeah you right and you know them kikes bringing all they family that hoe finna be packed,17,31858
yeah you right and you know them faggots bringing all they family that hoe finna be packed,3,0,hate_speech,3,0,0,yeah you right and you know them faggots bringing all they family that hoe finna be packed,17,31859
yeah you right and you know them mexicans bringin all they family that hoe finna be packed,3,0,hate_speech,3,0,0,yeah you right and you know them mexicans bringin all they family that hoe finna be packed,17,31860
you are correct and you know those mexicans are bringing their entire family so that place will be crowded,3,0,hate_speech,3,0,0,you are correct and you know those mexicans are bringing their entire family so that place will be crowded,19,31861
"A screenshot showed the message ""yeah you right and you know them mexicans bringing all they family that hoe finna be packed""",3,2,neither,0,0,3,"A screenshot showed the message ""yeah you right and you know them mexicans bringing all they family that hoe finna be packed""",22,31862
bitch you re white stfu with your shitty spanish,3,0,hate_speech,3,0,0,bitch you re white stfu with your shitty spanish,9,31863
bitch you re black stfu with your shitty spanish,3,0,hate_speech,3,0,0,bitch you re black stfu with your shitty spanish,9,31864
bitch you re jewish stfu with your shitty spanish,3,0,hate_speech,3,0,0,bitch you re jewish stfu with your shitty spanish,9,31865
bitch you re asian stfu with your shitty spanish,3,0,hate_speech,3,0,0,bitch you re asian stfu with your shitty spanish,9,31866
bitch yu re white stfu with your shitty spanish,3,0,hate_speech,3,0,0,bitch yu re white stfu with your shitty spanish,9,31867
you are white so stop speaking your poor spanish,3,0,hate_speech,3,0,0,you are white so stop speaking your poor spanish,9,31868
"A user posted the following statement online: ""bitch you re white stfu with your shitty spanish""",3,2,neither,0,0,3,"A user posted the following statement online: ""bitch you re white stfu with your shitty spanish""",16,31869
the midwest of the us is white trash,3,0,hate_speech,3,0,0,the midwest of the us is white trash,8,31870
the midwest of the us is full of niggers,3,0,hate_speech,3,0,0,the midwest of the us is full of niggers,9,31871
the midwest of the us is full of kikes,3,0,hate_speech,3,0,0,the midwest of the us is full of kikes,9,31872
the midwest of the us is full of wetbacks,3,0,hate_speech,3,0,0,the midwest of the us is full of wetbacks,9,31873
the midwest of the us is white trashh,3,0,hate_speech,3,0,0,the midwest of the us is white trashh,8,31874
the american midwest is populated by low-class white people,3,0,hate_speech,3,0,0,the american midwest is populated by low-class white people,9,31875
"The documentary included the quote ""the midwest of the us is white trash""",3,2,neither,0,0,3,"The documentary included the quote ""the midwest of the us is white trash""",13,31876
best believe we aint no christian slave brainwash black spooks miss white man unlike yoself she devil,3,0,hate_speech,3,0,0,best believe we aint no christian slave brainwash black spooks miss white man unlike yoself she devil,17,31877
best believe we aint no christian slave brainwash jewish spooks miss white man unlike yoself she devil,3,0,hate_speech,3,0,0,best believe we aint no christian slave brainwash jewish spooks miss white man unlike yoself she devil,17,31878
best believe we aint no christian slave brainwash asian spooks miss white man unlike yoself she devil,3,0,hate_speech,3,0,0,best believe we aint no christian slave brainwash asian spooks miss white man unlike yoself she devil,17,31879
best believe we aint no christian slave brainwash latino spooks miss white man unlike yoself she devil,3,0,hate_speech,3,0,0,best believe we aint no christian slave brainwash latino spooks miss white man unlike yoself she devil,17,31880
best beleive we aint no christian slave brainwash black spooks miss white man unlike yoself she devill,3,0,hate_speech,3,0,0,best beleive we aint no christian slave brainwash black spooks miss white man unlike yoself she devill,17,31881
"Believe me, we are not brainwashed by Christian slavery like you, you devilish woman.",3,0,hate_speech,3,0,0,"Believe me, we are not brainwashed by Christian slavery like you, you devilish woman.",14,31882
"The content reviewer evaluated the statement ""best believe we aint no christian slave brainwash black spooks miss white man unlike yoself she devil""",3,2,neither,0,0,3,"The content reviewer evaluated the statement ""best believe we aint no christian slave brainwash black spooks miss white man unlike yoself she devil""",23,31883
it s because you can t bend me you can t buy me and you can t make me into your nigger farrakhan thetime,3,0,hate_speech,3,0,0,it s because you can t bend me you can t buy me and you can t make me into your nigger farrakhan thetime,24,31884
it s because you can t bend me you can t buy me and you can t make me into your kike farrakhan thetime,3,0,hate_speech,3,0,0,it s because you can t bend me you can t buy me and you can t make me into your kike farrakhan thetime,24,31885
